event_id,user_id,track_id,artist_id,timestamp_utc,genre,session_context,play_source,track_duration_sec,completion_rate,saved,skipped,playlist_add,repeated_within_7d,explicit_intent,low_intent_context
2868,14099,3845,1774,2025-02-03 21:51:18+00:00,hip-hop,sleep,search,328,0.8183,0,0,1,0,1,1
2869,10360,3153,1457,2025-06-13 20:56:10+00:00,indie,autoplay,radio,212,0.8053,0,1,0,0,0,1
2870,14926,7504,257,2025-01-11 23:48:06+00:00,hip-hop,intentional,library,329,0.2765,1,0,0,1,1,0
2871,2072,541,1656,2025-05-03 05:57:38+00:00,hip-hop,sleep,radio,227,0.8523,0,1,0,0,0,1
2872,19178,6726,435,2025-02-14 00:48:09+00:00,classical,focus,recommendation,166,0.4685,0,1,0,0,0,1
2873,4735,231,2,2025-03-24 20:44:04+00:00,electronic,intentional,recommendation,150,0.4069,0,0,0,0,1,0
2874,2362,4810,574,2025-01-10 10:45:32+00:00,electronic,intentional,radio,279,0.763,0,1,1,0,1,0
2875,2188,1587,816,2025-06-21 19:47:49+00:00,electronic,intentional,playlist,144,0.5404,0,0,0,0,1,0
2876,6235,6518,475,2025-05-07 13:16:44+00:00,dance,intentional,autoplay,130,0.4354,0,0,0,0,1,0
2877,8471,3130,1138,2025-02-02 19:45:53+00:00,classical,intentional,recommendation,201,0.3466,0,0,0,0,1,0
2878,1541,6167,1933,2025-05-16 16:30:20+00:00,indie,focus,playlist,186,0.8511,0,0,1,0,0,1
2879,12452,7269,1400,2025-06-28 11:34:26+00:00,dance,sleep,search,168,0.8393,0,0,0,1,1,1
2880,12267,2513,661,2025-04-19 11:52:05+00:00,jazz,intentional,autoplay,227,0.5793,1,0,0,0,1,0
2881,15543,3366,876,2025-01-19 11:18:03+00:00,hip-hop,intentional,search,240,0.7393,0,1,0,0,1,0
2882,328,655,904,2025-01-21 12:13:04+00:00,jazz,intentional,autoplay,211,0.8856,0,0,0,0,1,0
2883,1926,646,1071,2025-03-05 01:32:09+00:00,dance,sleep,search,230,0.6591,0,0,0,0,1,1
2884,4108,4563,1316,2025-04-24 17:38:46+00:00,hip-hop,intentional,search,260,0.3758,0,0,0,0,1,0
2885,8764,7662,882,2025-01-29 07:32:49+00:00,alt-pop,sleep,autoplay,154,0.9216,0,0,0,0,0,1
2886,11740,787,1955,2025-02-08 19:40:04+00:00,indie,intentional,autoplay,197,0.2829,0,1,1,0,1,0
2887,4037,4599,172,2025-04-06 10:51:55+00:00,ambient,intentional,radio,122,0.693,0,0,0,1,1,0
2888,7175,5327,1121,2025-03-13 15:55:17+00:00,classical,autoplay,autoplay,323,0.8964,0,0,0,0,0,1
2889,10271,6010,375,2025-03-20 01:04:21+00:00,alt-pop,intentional,recommendation,255,0.6131,0,0,0,0,1,0
2890,10888,657,394,2025-02-10 21:25:47+00:00,indie,intentional,playlist,288,0.6997,0,0,0,0,1,0
2891,10529,2668,1728,2025-05-29 06:09:38+00:00,indie,intentional,recommendation,282,0.5823,1,0,0,0,1,0
2892,12805,375,1202,2025-01-15 12:51:57+00:00,indie,autoplay,playlist,121,0.8147,0,0,0,0,0,1
2893,15113,1557,1236,2025-04-25 02:34:36+00:00,classical,sleep,library,222,0.7843,1,0,0,0,1,1
2894,16779,5570,366,2025-05-20 20:49:54+00:00,hip-hop,sleep,recommendation,302,0.9957,0,0,0,0,0,1
2895,19307,1528,547,2025-05-26 01:45:42+00:00,ambient,autoplay,playlist,240,0.9962,1,0,0,0,0,1
2896,7858,741,648,2025-03-31 06:49:08+00:00,jazz,intentional,recommendation,245,0.961,0,0,0,1,1,0
2897,6564,734,806,2025-02-05 07:43:02+00:00,indie,autoplay,search,321,0.56,0,0,0,0,1,1
2898,5578,7328,1263,2025-05-22 02:37:23+00:00,ambient,intentional,search,277,0.8861,0,0,0,0,1,0
2899,7002,6959,1665,2025-02-28 21:27:56+00:00,classical,sleep,search,281,0.9554,0,0,0,0,1,1
2900,10777,6704,473,2025-02-23 05:05:48+00:00,indie,focus,radio,287,0.6241,0,0,0,0,0,1
2901,12084,2337,548,2025-01-22 14:39:18+00:00,classical,focus,autoplay,190,0.6819,0,0,0,0,0,1
2902,1394,6491,1935,2025-02-23 22:56:08+00:00,jazz,autoplay,playlist,324,0.9353,0,0,0,1,0,1
2903,19976,1641,251,2025-02-03 15:46:03+00:00,classical,intentional,search,298,0.8441,0,0,0,0,1,0
2904,839,4938,782,2025-04-22 04:32:35+00:00,dance,autoplay,playlist,126,0.8292,0,0,0,0,0,1
2905,8020,6876,1419,2025-02-02 00:34:59+00:00,hip-hop,focus,playlist,235,0.9636,0,0,0,0,0,1
2906,9045,7516,783,2025-03-24 11:03:37+00:00,indie,workout,autoplay,171,0.3692,0,0,0,0,0,0
2907,6906,2890,1557,2025-03-30 21:14:28+00:00,dance,autoplay,autoplay,229,0.8535,0,1,0,0,0,1
2908,4362,4445,586,2025-03-14 06:33:07+00:00,hip-hop,intentional,search,289,0.5339,0,0,0,0,1,0
2909,10611,2309,624,2025-04-03 05:03:32+00:00,classical,autoplay,playlist,265,0.9142,0,0,0,0,0,1
2910,145,3908,1206,2025-04-16 03:41:43+00:00,electronic,sleep,autoplay,287,0.7529,0,0,0,0,0,1
2911,14868,4896,894,2025-04-16 18:34:27+00:00,dance,workout,library,210,0.7314,0,0,0,0,1,0
2912,13588,631,1162,2025-01-12 01:14:33+00:00,dance,intentional,playlist,136,0.8086,0,0,1,0,1,0
2913,15419,2469,1221,2025-02-12 17:44:50+00:00,dance,sleep,radio,304,0.9307,0,1,0,0,0,1
2914,16324,1872,1000,2025-01-12 07:06:30+00:00,indie,workout,playlist,136,0.7156,0,0,0,0,0,0
2915,17751,5015,469,2025-04-26 10:39:04+00:00,jazz,focus,search,155,0.5484,0,0,1,0,1,1
2916,2958,3874,485,2025-04-28 04:21:02+00:00,classical,intentional,library,271,0.5087,0,0,0,0,1,0
2917,16701,5897,1022,2025-05-22 12:18:14+00:00,alt-pop,intentional,autoplay,208,0.5072,0,0,0,0,1,0
2918,11279,3783,524,2025-04-22 01:49:31+00:00,dance,shared_account,library,220,0.7041,1,0,0,0,1,1
2919,2470,6102,1436,2025-05-04 14:45:51+00:00,hip-hop,intentional,autoplay,133,0.7093,0,0,0,0,1,0
2920,19680,6395,267,2025-01-19 18:48:13+00:00,hip-hop,workout,playlist,155,0.825,0,0,0,0,0,0
2921,16235,140,1140,2025-02-13 21:16:30+00:00,indie,autoplay,playlist,268,0.6708,0,0,0,0,0,1
2922,5376,7762,1809,2025-01-24 06:48:50+00:00,jazz,intentional,autoplay,238,0.5581,1,0,0,1,1,0
2923,17812,2078,1415,2025-02-23 18:16:48+00:00,alt-pop,intentional,playlist,176,0.762,0,0,0,0,1,0
2924,14617,2019,158,2025-05-11 03:46:54+00:00,indie,workout,library,204,0.6863,1,0,0,0,1,0
2925,8942,6452,795,2025-02-24 15:06:14+00:00,hip-hop,intentional,search,209,0.6406,0,0,0,0,1,0
2926,3243,3043,1088,2025-03-23 00:45:55+00:00,ambient,sleep,autoplay,313,0.9853,0,1,0,0,0,1
2927,14623,6418,394,2025-01-26 13:03:25+00:00,ambient,workout,playlist,306,0.4381,0,0,0,0,0,0
2928,18642,2678,1077,2025-03-17 00:50:40+00:00,hip-hop,sleep,autoplay,220,0.8226,0,1,0,0,0,1
2929,3855,7840,981,2025-05-28 18:14:12+00:00,hip-hop,focus,playlist,159,0.8258,0,0,0,0,0,1
2930,9,7712,938,2025-03-17 19:49:09+00:00,jazz,workout,playlist,239,0.6237,0,1,0,0,0,0
2931,4591,2696,403,2025-06-20 16:35:12+00:00,jazz,sleep,library,120,0.8389,0,0,0,1,1,1
2932,5895,3213,350,2025-06-17 09:55:16+00:00,alt-pop,intentional,library,255,0.7619,0,0,0,0,1,0
2933,7584,6857,1404,2025-01-19 02:44:22+00:00,indie,sleep,autoplay,241,0.8296,0,0,0,0,0,1
2934,19529,402,583,2025-01-07 16:08:39+00:00,jazz,autoplay,search,308,0.188,0,0,0,0,1,1
2935,19270,292,132,2025-03-08 01:44:15+00:00,dance,workout,recommendation,211,0.8512,0,0,0,0,0,0
2936,13414,5083,190,2025-02-26 12:40:14+00:00,alt-pop,focus,search,237,0.7678,0,0,0,0,1,1
2937,4348,5834,1871,2025-05-25 02:45:04+00:00,jazz,intentional,radio,131,0.6699,1,0,0,0,1,0
2938,4237,1196,1626,2025-03-12 08:57:30+00:00,ambient,intentional,search,293,0.4206,0,0,0,0,1,0
2939,1633,3813,1082,2025-02-08 04:23:44+00:00,jazz,intentional,autoplay,182,0.729,1,0,0,1,1,0
2940,15828,5066,579,2025-03-17 11:10:00+00:00,indie,intentional,library,279,0.8432,0,0,0,1,1,0
2941,4417,7438,259,2025-03-20 08:47:49+00:00,alt-pop,autoplay,radio,170,0.697,0,1,0,0,0,1
2942,17962,3045,550,2025-04-23 04:51:48+00:00,ambient,intentional,recommendation,192,0.5252,0,0,0,0,1,0
2943,12008,4950,1503,2025-01-03 09:05:07+00:00,dance,shared_account,autoplay,174,0.9243,0,1,0,0,0,1
2944,9746,376,1414,2025-06-07 00:50:21+00:00,jazz,intentional,library,308,0.6583,1,0,0,1,1,0
2945,18586,6854,24,2025-06-28 17:17:27+00:00,alt-pop,intentional,autoplay,285,0.6791,1,0,0,0,1,0
2946,3121,5030,1460,2025-02-28 21:40:32+00:00,dance,focus,playlist,267,0.9059,0,0,0,0,0,1
2947,9275,7834,1970,2025-03-02 05:14:10+00:00,jazz,intentional,search,183,0.6358,0,1,0,0,1,0
2948,5172,1439,1327,2025-06-07 11:14:45+00:00,hip-hop,shared_account,playlist,274,0.9289,0,0,0,0,0,1
2949,3623,7150,1623,2025-04-11 13:24:24+00:00,alt-pop,autoplay,autoplay,222,0.8762,0,0,0,0,0,1
2950,18863,3694,1125,2025-04-16 01:01:10+00:00,indie,shared_account,playlist,270,0.9521,0,0,0,0,0,1
2951,12106,3226,516,2025-02-14 16:34:41+00:00,ambient,intentional,autoplay,175,0.4572,1,0,0,1,1,0
2952,3223,2395,1560,2025-04-06 12:30:10+00:00,electronic,party,autoplay,233,0.5705,0,0,0,0,0,0
2953,2148,1188,1055,2025-02-06 20:03:32+00:00,electronic,intentional,playlist,319,0.8957,0,0,0,0,1,0
2954,6239,4512,1232,2025-06-29 23:25:32+00:00,classical,autoplay,playlist,136,0.9946,0,1,0,0,0,1
2955,16673,886,1429,2025-04-18 21:31:41+00:00,classical,sleep,autoplay,282,0.8044,0,0,0,0,0,1
2956,2911,7761,504,2025-04-11 20:00:33+00:00,ambient,intentional,playlist,266,0.2096,0,0,0,0,1,0
2957,14835,5735,764,2025-04-15 23:17:23+00:00,dance,intentional,library,208,0.4668,0,0,0,0,1,0
2958,2113,1119,369,2025-03-03 04:44:55+00:00,classical,intentional,playlist,311,0.52,0,0,0,0,1,0
2959,6736,2588,358,2025-05-25 17:35:30+00:00,classical,intentional,recommendation,272,0.3755,0,0,0,0,1,0
2960,10441,4363,1924,2025-05-19 10:04:26+00:00,jazz,autoplay,library,230,0.9968,0,0,0,0,1,1
2961,2581,2558,562,2025-03-25 18:15:00+00:00,classical,shared_account,library,186,0.8734,0,0,0,0,1,1
2962,7935,1728,1575,2025-04-10 13:41:37+00:00,jazz,autoplay,library,264,0.7958,0,0,0,1,1,1
2963,5357,3043,1435,2025-01-22 08:14:52+00:00,electronic,intentional,search,137,0.754,0,0,0,0,1,0
2964,924,5476,1337,2025-06-09 04:14:40+00:00,classical,sleep,recommendation,173,0.7625,0,1,0,0,0,1
2965,20,5308,1648,2025-04-17 00:30:13+00:00,dance,intentional,radio,210,0.6381,0,0,0,1,1,0
2966,2904,5989,1236,2025-04-07 22:31:42+00:00,jazz,sleep,autoplay,167,0.9235,0,0,0,0,0,1
2967,14970,6036,152,2025-05-02 02:31:14+00:00,indie,intentional,autoplay,238,0.8079,0,1,1,0,1,0
2968,754,6358,1585,2025-04-13 08:48:28+00:00,classical,intentional,playlist,303,0.8483,0,0,0,1,1,0
2969,10113,3319,107,2025-01-01 10:06:58+00:00,dance,sleep,autoplay,193,0.7004,0,0,0,0,0,1
2970,492,76,445,2025-04-14 01:38:19+00:00,classical,intentional,recommendation,205,0.454,0,0,0,0,1,0
2971,4314,1644,1161,2025-04-10 09:42:23+00:00,jazz,focus,autoplay,204,0.9086,0,1,0,0,0,1
2972,3570,4476,895,2025-06-12 10:00:22+00:00,dance,workout,autoplay,272,0.6934,0,0,0,0,0,0
2973,6797,943,971,2025-04-27 20:45:03+00:00,electronic,intentional,playlist,270,0.4482,0,0,1,1,1,0
2974,14873,5885,612,2025-06-21 07:47:38+00:00,electronic,autoplay,recommendation,169,0.8854,0,0,0,0,0,1
2975,8422,4294,1929,2025-03-17 11:19:31+00:00,electronic,focus,search,308,0.8348,0,0,0,1,1,1
2976,296,1384,1511,2025-04-12 13:05:43+00:00,electronic,shared_account,autoplay,255,0.8581,0,0,0,0,0,1
2977,2894,6189,866,2025-05-22 18:54:11+00:00,classical,workout,playlist,307,0.7672,0,0,0,0,0,0
2978,6090,5023,897,2025-05-19 00:06:02+00:00,indie,workout,radio,303,0.7461,0,0,0,0,0,0
2979,5569,208,88,2025-02-18 10:35:23+00:00,dance,workout,recommendation,240,0.8647,0,1,0,0,0,0
2980,11296,3140,1770,2025-02-18 21:35:15+00:00,classical,shared_account,radio,267,0.8034,0,1,0,0,0,1
2981,7018,4588,686,2025-01-25 04:36:55+00:00,classical,sleep,search,252,0.6523,0,0,0,0,1,1
2982,14875,1058,107,2025-04-03 04:47:06+00:00,dance,intentional,autoplay,247,0.693,0,0,0,0,1,0
2983,5050,5062,169,2025-06-08 21:48:35+00:00,jazz,intentional,recommendation,231,0.6433,0,1,0,0,1,0
2984,13558,2213,1368,2025-05-21 14:44:13+00:00,alt-pop,sleep,autoplay,168,0.6318,0,0,0,0,0,1
2985,2015,6853,1071,2025-02-14 23:27:57+00:00,dance,intentional,recommendation,197,0.7381,0,0,0,0,1,0
2986,19769,4644,975,2025-05-18 23:13:59+00:00,dance,intentional,autoplay,268,0.8396,1,0,0,0,1,0
2987,19734,1878,863,2025-03-21 09:04:03+00:00,electronic,intentional,recommendation,275,0.8483,0,1,0,0,1,0
2988,5513,289,1752,2025-01-08 00:31:59+00:00,ambient,sleep,playlist,218,0.997,0,0,0,0,0,1
2989,4684,1424,202,2025-04-05 00:03:52+00:00,hip-hop,intentional,playlist,143,0.9441,0,1,0,0,1,0
2990,3,6142,932,2025-03-02 19:19:42+00:00,dance,sleep,recommendation,148,0.9218,0,0,0,0,0,1
2991,19520,276,1637,2025-03-15 17:08:13+00:00,hip-hop,shared_account,recommendation,307,0.7651,0,1,0,0,0,1
2992,765,3590,319,2025-06-23 07:18:55+00:00,hip-hop,shared_account,library,146,0.9331,0,1,0,0,1,1
2993,43,6611,163,2025-03-07 11:11:42+00:00,ambient,intentional,library,179,0.8152,0,0,1,0,1,0
2994,1951,4438,519,2025-02-16 03:17:25+00:00,dance,sleep,playlist,133,0.9384,0,1,0,0,0,1
2995,5899,2556,1161,2025-04-14 02:40:56+00:00,jazz,sleep,autoplay,165,0.8442,0,0,0,0,0,1
2996,19505,1753,105,2025-04-09 15:25:42+00:00,alt-pop,focus,recommendation,296,0.7183,0,0,0,0,0,1
2997,3332,2602,794,2025-05-29 03:18:05+00:00,electronic,workout,radio,177,0.7869,0,1,0,0,0,0
2998,11401,4763,1163,2025-02-22 02:59:51+00:00,dance,intentional,search,295,0.3662,0,0,0,0,1,0
2999,13009,7730,1564,2025-02-28 17:49:29+00:00,classical,autoplay,playlist,290,0.7934,0,1,0,0,0,1
3000,15988,1051,336,2025-03-11 15:15:51+00:00,indie,intentional,recommendation,267,0.8957,0,0,0,0,1,0
3001,13988,7930,1188,2025-03-17 12:15:39+00:00,hip-hop,shared_account,playlist,176,0.8048,0,1,0,0,0,1
3002,19702,2533,401,2025-04-18 00:15:37+00:00,ambient,sleep,search,329,0.6268,0,0,0,0,1,1
3003,13234,3315,802,2025-04-17 12:08:47+00:00,jazz,intentional,playlist,248,0.7281,0,0,0,0,1,0
3004,16886,5557,1211,2025-06-25 17:34:25+00:00,classical,party,autoplay,281,0.4368,0,0,0,0,0,0
3005,6397,2901,1634,2025-01-30 09:44:50+00:00,hip-hop,intentional,playlist,192,0.8584,1,1,0,0,1,0
3006,8153,6523,1972,2025-01-30 13:56:00+00:00,hip-hop,party,library,259,0.626,0,1,0,0,1,0
3007,14744,1123,972,2025-04-30 21:04:25+00:00,hip-hop,sleep,playlist,257,0.8753,0,1,0,0,0,1
3008,17518,5994,1940,2025-03-23 10:26:36+00:00,indie,intentional,recommendation,245,0.5251,0,0,0,0,1,0
3009,102,4400,315,2025-05-01 04:59:25+00:00,ambient,intentional,playlist,244,0.7791,0,0,0,0,1,0
3010,8676,7273,1022,2025-02-05 01:52:38+00:00,indie,party,playlist,267,0.5543,0,1,0,0,0,0
3011,16047,2934,1981,2025-02-28 13:53:28+00:00,jazz,intentional,library,329,0.516,0,0,0,0,1,0
3012,2280,4633,397,2025-02-19 00:45:40+00:00,alt-pop,autoplay,playlist,302,0.5056,0,0,0,0,0,1
3013,7057,616,793,2025-03-30 18:45:54+00:00,indie,party,autoplay,185,0.5594,0,1,0,0,0,0
3014,10963,3364,729,2025-02-05 23:45:19+00:00,jazz,workout,autoplay,306,0.7606,0,0,0,0,0,0
3015,1658,5390,342,2025-04-01 22:44:02+00:00,hip-hop,intentional,playlist,193,0.7039,1,0,0,0,1,0
3016,18315,4390,1107,2025-05-24 19:36:09+00:00,alt-pop,workout,recommendation,172,0.6822,0,0,0,0,0,0
3017,7356,1331,947,2025-01-16 08:54:23+00:00,jazz,autoplay,playlist,161,0.9913,0,1,0,0,0,1
3018,15691,4371,1473,2025-05-02 05:05:42+00:00,alt-pop,intentional,recommendation,267,0.5667,1,1,0,1,1,0
3019,8549,4045,1354,2025-01-01 11:16:27+00:00,indie,intentional,search,217,0.8188,0,0,0,0,1,0
3020,8039,3538,646,2025-06-27 22:07:51+00:00,alt-pop,intentional,playlist,293,0.9583,0,0,1,1,1,0
3021,19320,3730,1751,2025-02-05 13:53:39+00:00,electronic,focus,recommendation,295,0.9135,0,1,0,0,0,1
3022,17098,7992,1743,2025-06-07 07:09:56+00:00,indie,party,recommendation,233,0.7956,0,1,0,0,0,0
3023,10318,2828,123,2025-06-25 00:21:25+00:00,electronic,focus,autoplay,164,0.8453,0,0,0,0,0,1
3024,9284,4624,1951,2025-01-30 21:46:04+00:00,dance,sleep,autoplay,143,0.838,0,0,0,0,0,1
3025,15617,562,1597,2025-04-01 04:56:21+00:00,hip-hop,intentional,autoplay,321,0.7686,1,1,0,0,1,0
3026,13692,5433,468,2025-02-15 08:46:21+00:00,electronic,intentional,autoplay,184,0.6014,0,0,0,0,1,0
3027,19586,7995,240,2025-04-19 04:26:11+00:00,electronic,intentional,library,122,0.7268,0,0,0,0,1,0
3028,6663,5491,1594,2025-01-31 11:07:08+00:00,indie,shared_account,playlist,203,0.7806,0,0,0,0,0,1
3029,2254,5481,1413,2025-01-31 02:45:07+00:00,electronic,sleep,autoplay,289,0.58,0,1,0,0,0,1
3030,3895,5334,309,2025-04-21 08:23:47+00:00,jazz,focus,radio,139,0.8598,0,0,0,0,0,1
3031,10554,584,1760,2025-01-09 07:27:05+00:00,ambient,party,recommendation,265,0.5819,0,1,0,0,0,0
3032,6270,7339,1849,2025-05-12 17:34:04+00:00,classical,intentional,playlist,207,0.6352,0,0,0,1,1,0
3033,16187,6968,445,2025-04-04 09:18:43+00:00,indie,intentional,library,310,0.835,0,0,0,0,1,0
3034,17504,3279,1890,2025-02-26 05:16:10+00:00,electronic,intentional,library,214,0.7923,0,0,0,0,1,0
3035,3738,926,1468,2025-01-04 22:30:10+00:00,indie,autoplay,recommendation,229,0.9011,0,0,0,0,0,1
3036,19796,2839,1481,2025-04-17 08:49:55+00:00,alt-pop,workout,search,215,0.5999,0,0,0,0,1,0
3037,12625,2429,500,2025-06-22 00:26:38+00:00,hip-hop,sleep,recommendation,263,0.7113,0,0,0,0,0,1
3038,5279,376,1815,2025-06-27 13:54:34+00:00,classical,intentional,search,134,0.2992,0,0,0,1,1,0
3039,4024,7601,443,2025-05-19 15:22:50+00:00,hip-hop,intentional,playlist,130,0.5306,0,0,0,0,1,0
3040,3308,4598,1228,2025-04-21 01:15:54+00:00,alt-pop,workout,autoplay,242,0.4643,1,0,0,0,0,0
3041,9423,5281,188,2025-05-16 15:07:33+00:00,hip-hop,focus,playlist,202,0.7382,0,1,0,0,0,1
3042,1422,4872,1437,2025-06-17 06:58:03+00:00,alt-pop,autoplay,autoplay,155,0.9796,0,0,0,0,0,1
3043,2623,845,161,2025-04-15 16:18:00+00:00,electronic,party,search,281,0.5558,0,0,0,0,1,0
3044,15077,7564,777,2025-01-26 09:02:18+00:00,classical,focus,playlist,277,0.7179,0,0,0,0,0,1
3045,9777,3859,1088,2025-05-07 03:14:47+00:00,dance,party,radio,142,0.6537,0,1,0,0,0,0
3046,10561,4194,1746,2025-05-17 20:02:46+00:00,dance,autoplay,recommendation,158,0.6525,0,1,0,0,0,1
3047,6494,5471,1429,2025-04-04 17:51:32+00:00,hip-hop,focus,search,284,0.9778,0,0,0,0,1,1
3048,11123,5597,918,2025-05-08 08:05:48+00:00,ambient,workout,playlist,220,0.8198,0,1,0,0,0,0
3049,6859,4916,853,2025-01-18 10:15:22+00:00,jazz,autoplay,autoplay,184,0.8855,1,0,0,0,0,1
3050,905,5530,1464,2025-02-17 19:30:23+00:00,electronic,intentional,recommendation,231,0.2497,0,0,0,1,1,0
3051,11365,3381,1602,2025-04-21 19:47:18+00:00,hip-hop,autoplay,recommendation,194,0.8259,0,0,0,0,0,1
3052,1622,6978,1252,2025-01-16 16:53:42+00:00,ambient,intentional,recommendation,139,0.8022,0,0,0,0,1,0
3053,13777,4289,1148,2025-05-31 08:06:15+00:00,electronic,workout,playlist,255,0.9508,0,0,1,0,0,0
3054,18293,2646,1387,2025-01-01 00:04:03+00:00,indie,party,radio,266,0.8175,0,0,0,0,0,0
3055,13349,2756,1477,2025-04-01 06:52:26+00:00,classical,sleep,recommendation,136,0.899,0,0,0,0,0,1
3056,11535,4584,400,2025-04-22 22:03:33+00:00,dance,focus,recommendation,172,0.8289,0,0,0,0,0,1
3057,19287,2472,1180,2025-05-13 22:39:47+00:00,ambient,sleep,autoplay,251,0.8995,0,0,0,0,0,1
3058,4385,3340,1869,2025-04-17 23:10:11+00:00,hip-hop,intentional,autoplay,279,0.7676,0,0,0,1,1,0
3059,15480,1693,1932,2025-02-04 21:15:05+00:00,dance,intentional,recommendation,311,0.6446,0,0,0,0,1,0
3060,4150,5988,1296,2025-05-17 17:44:18+00:00,alt-pop,intentional,search,246,0.8285,0,1,0,0,1,0
3061,10,2283,1301,2025-05-16 02:38:51+00:00,hip-hop,sleep,library,139,0.5782,0,0,0,1,1,1
3062,4819,3920,77,2025-01-20 07:42:38+00:00,jazz,focus,recommendation,194,0.8469,0,0,0,0,0,1
3063,10049,5562,152,2025-03-20 22:05:33+00:00,alt-pop,intentional,radio,173,0.7726,0,0,0,1,1,0
3064,1276,2237,887,2025-04-07 23:43:43+00:00,classical,autoplay,library,327,0.6924,0,1,1,0,1,1
3065,5575,7472,1834,2025-04-13 13:32:27+00:00,indie,focus,playlist,122,0.9008,0,0,0,1,0,1
3066,996,4537,597,2025-02-06 13:18:19+00:00,hip-hop,focus,autoplay,198,0.6928,0,1,0,0,0,1
3067,4867,4289,181,2025-02-08 02:20:12+00:00,classical,focus,autoplay,228,0.969,0,1,0,0,0,1
3068,14400,6314,1698,2025-02-18 12:11:34+00:00,ambient,intentional,autoplay,182,0.9715,0,0,0,0,1,0
3069,3044,560,718,2025-05-26 01:29:50+00:00,alt-pop,party,search,273,0.6077,1,1,0,0,1,0
3070,5276,1343,165,2025-01-30 12:45:44+00:00,electronic,focus,playlist,147,0.5057,0,1,0,0,0,1
3071,2714,4669,619,2025-03-26 17:40:50+00:00,electronic,intentional,search,314,0.7574,1,0,0,0,1,0
3072,7690,5024,604,2025-04-09 07:52:18+00:00,electronic,autoplay,recommendation,204,0.9088,0,0,0,0,0,1
3073,15222,7797,739,2025-03-04 18:44:50+00:00,dance,shared_account,library,197,0.7184,1,0,0,1,1,1
3074,10748,5804,938,2025-03-17 01:48:43+00:00,classical,party,radio,313,0.4371,0,0,0,0,0,0
3075,4004,7117,1966,2025-01-21 02:25:22+00:00,electronic,shared_account,radio,151,0.6914,0,0,0,0,0,1
3076,6402,5628,1928,2025-03-27 13:03:31+00:00,hip-hop,autoplay,radio,218,0.9627,0,0,0,0,0,1
3077,13401,6890,1367,2025-06-24 15:58:06+00:00,ambient,intentional,radio,126,0.8817,0,1,0,0,1,0
3078,9576,2161,891,2025-04-26 23:44:38+00:00,ambient,sleep,autoplay,227,0.8925,0,0,0,0,0,1
3079,9199,6403,346,2025-01-14 00:39:58+00:00,alt-pop,sleep,radio,188,0.8477,0,0,0,0,0,1
3080,17301,1527,714,2025-01-22 21:30:29+00:00,indie,intentional,search,275,0.7461,0,0,0,0,1,0
3081,16384,2142,128,2025-03-06 18:04:50+00:00,hip-hop,intentional,playlist,227,0.6325,0,0,0,0,1,0
3082,4882,5516,796,2025-05-17 00:54:40+00:00,hip-hop,intentional,radio,251,0.8777,0,0,0,0,1,0
3083,14086,7967,1834,2025-02-04 10:27:52+00:00,hip-hop,workout,playlist,309,0.9095,0,0,0,0,0,0
3084,15826,4505,920,2025-04-22 20:30:38+00:00,ambient,party,autoplay,319,0.8195,0,0,0,0,0,0
3085,18000,5237,1708,2025-05-09 18:25:20+00:00,classical,party,playlist,165,0.5569,0,0,0,0,0,0
3086,5279,3567,81,2025-01-06 01:44:38+00:00,hip-hop,intentional,autoplay,225,0.9107,0,0,1,0,1,0
3087,14560,4955,766,2025-02-06 11:58:51+00:00,dance,intentional,library,284,0.5627,1,0,0,0,1,0
3088,3739,1844,1826,2025-02-28 16:53:37+00:00,ambient,focus,autoplay,146,0.7906,0,1,0,0,0,1
3089,8892,3753,645,2025-04-24 21:07:57+00:00,alt-pop,sleep,library,220,0.954,0,1,0,0,1,1
3090,1454,6711,203,2025-04-29 21:43:23+00:00,indie,autoplay,radio,237,0.6303,1,0,0,0,0,1
3091,12077,2962,847,2025-04-23 15:56:37+00:00,ambient,shared_account,playlist,302,0.8391,0,0,0,0,0,1
3092,13685,2090,1295,2025-03-13 06:34:34+00:00,ambient,autoplay,autoplay,138,0.7447,0,0,0,0,0,1
3093,8936,1624,1079,2025-04-12 18:38:11+00:00,ambient,shared_account,library,301,0.8699,1,0,0,0,1,1
3094,8233,5898,1285,2025-01-15 23:56:08+00:00,classical,autoplay,autoplay,169,0.689,0,0,0,0,0,1
3095,4841,4615,277,2025-01-25 21:21:16+00:00,indie,focus,radio,300,0.6751,0,0,0,0,0,1
3096,15409,296,1100,2025-04-29 13:46:55+00:00,jazz,intentional,recommendation,257,0.8026,0,1,0,0,1,0
3097,18207,696,343,2025-01-19 04:13:07+00:00,alt-pop,intentional,autoplay,204,0.4114,1,1,0,0,1,0
3098,2654,2582,1082,2025-03-26 00:13:46+00:00,dance,focus,radio,148,0.9687,0,1,0,0,0,1
3099,5517,6707,229,2025-04-15 13:33:20+00:00,indie,intentional,autoplay,192,0.6037,1,1,0,1,1,0
3100,12068,396,635,2025-01-10 15:23:31+00:00,hip-hop,intentional,library,275,0.6696,0,0,1,0,1,0
3101,7316,4784,70,2025-03-22 20:11:03+00:00,jazz,autoplay,autoplay,163,0.8888,0,0,0,1,0,1
3102,260,3183,1522,2025-01-24 22:01:08+00:00,indie,intentional,playlist,260,0.6149,1,0,0,0,1,0
